customerID,ActualChurn,ChurnProbability,RiskCategory
7666-WKRON,1,0.07744706369302183,Low Risk
3865-ZYKAD,0,0.17423412450847603,Low Risk
1465-LNTLJ,0,0.23144015917505747,Low Risk
2696-RZVZW,0,0.0219145204032894,Low Risk
0685-MLYYM,1,0.6050487221579528,High Risk
2778-OCLGR,1,0.21559361476755964,Low Risk
3982-XWFZQ,1,0.30536761357204906,Medium Risk
4759-PXTAN,0,0.11734072501041544,Low Risk
1448-PWKYE,1,0.7853486484767266,High Risk
8741-LQOBK,0,0.09935641113040206,Low Risk
8650-RHRKE,1,0.5638160519911954,Medium Risk
7266-GSSJX,0,0.1263346797555021,Low Risk
1265-HVPZB,0,0.04525961003805939,Low Risk
9640-ZSLDC,0,0.08832435230223565,Low Risk
0988-JRWWP,0,0.5465292112126032,Medium Risk
1926-QUZNN,0,0.018268741420079365,Low Risk
9025-ZRPVR,1,0.10659869890743409,Low Risk
6527-PZFPV,0,0.03825062463898231,Low Risk
7460-ITWWP,0,0.36690596338468573,Medium Risk
1530-ZTDOZ,0,0.12777175061987775,Low Risk
4785-FCIFB,0,0.02118122137037384,Low Risk
9717-QEBGU,0,0.6625519083188146,High Risk
0876-WDUUZ,1,0.6666104544948387,High Risk
7881-EVUAD,1,0.46417870271152917,Medium Risk
4002-BQWPQ,0,0.10259704622918589,Low Risk
6377-WHAOX,0,0.4602678509252809,Medium Risk
5027-YOCXN,0,0.14410108476472877,Low Risk
8450-JOVAH,1,0.26937374319758645,Low Risk
6646-QVXLR,1,0.3464024516945736,Medium Risk
0254-KCJGT,0,0.05884574749447507,Low Risk
3442-ZHHCC,0,0.06979628207429629,Low Risk
9167-APMXZ,0,0.43323714062493424,Medium Risk
0616-ATFGB,1,0.7342637515490689,High Risk
7273-TEFQD,1,0.6769345016074118,High Risk
8245-UMPYT,1,0.7312992941421831,High Risk
6022-UGGSO,1,0.42004818973551317,Medium Risk
6292-TOSSS,0,0.023695765752598498,Low Risk
5207-PLSTK,0,0.44237578211514067,Medium Risk
3908-BLSYF,1,0.614340853300826,High Risk
4317-VTEOA,1,0.6459183394069925,High Risk
0625-AFOHS,0,0.023391942501168023,Low Risk
4667-OHGKG,1,0.3622079959059517,Medium Risk
2386-OWURY,0,0.2845890099086044,Low Risk
3780-DDGSE,0,0.19024613161001308,Low Risk
1047-RNXZV,0,0.02354923300816556,Low Risk
3926-YZVVX,0,0.05572479043433042,Low Risk
4742-TXUEX,0,0.022000308546889554,Low Risk
8709-KRDVL,0,0.5554300258042036,Medium Risk
0397-ZXWQF,0,0.022462718061757075,Low Risk
3910-MRQOY,0,0.01910949055189451,Low Risk
2511-MORQY,0,0.07804943009866473,Low Risk
4039-PIMHX,0,0.06362399923440087,Low Risk
8083-YTZES,1,0.7421472073551056,High Risk
1346-PJWTK,0,0.16849038669411176,Low Risk
3750-YHRYO,0,0.044144166154709126,Low Risk
1236-WFCDV,1,0.4516823727256505,Medium Risk
5949-HGVJL,0,0.18763532821697243,Low Risk
9112-WSNPU,0,0.359990875945397,Medium Risk
1360-JYXKQ,0,0.2202447618576042,Low Risk
3585-ISXZP,1,0.6956147113150113,High Risk
8380-PEFPE,1,0.8073698963246463,High Risk
9402-ROUMJ,0,0.11263873172596466,Low Risk
4335-UPJSI,0,0.023675049473527842,Low Risk
6096-EGVTU,0,0.0314083204817885,Low Risk
8988-ECPJR,1,0.3834442042481569,Medium Risk
7677-SJJJK,0,0.042990006850328735,Low Risk
5850-BDWCY,0,0.09884633195709905,Low Risk
2025-JKFWI,1,0.6664922727456866,High Risk
8028-PNXHQ,0,0.020800810261250798,Low Risk
8397-MVTAZ,1,0.6305815276182751,High Risk
4445-ZJNMU,0,0.773292219488018,High Risk
3125-RAHBV,0,0.03926783034786433,Low Risk
6682-QJDGB,1,0.12123780316536606,Low Risk
8840-DQLGN,1,0.26967649929351695,Low Risk
6258-NGCNG,0,0.10442112034563925,Low Risk
5917-RYRMG,0,0.04702340366410589,Low Risk
7157-SMCFK,0,0.028650730421500535,Low Risk
0816-TSPHQ,0,0.11497934719663809,Low Risk
6766-HFKLA,0,0.09453418980686941,Low Risk
7067-KSAZT,1,0.29489404037802713,Low Risk
5155-AZQPB,0,0.14181954562813526,Low Risk
6890-PFRQX,0,0.155135768599362,Low Risk
3508-VLHCZ,0,0.021440248239673252,Low Risk
3649-JPUGY,0,0.04048471889509138,Low Risk
9248-OJYKK,1,0.8797659528562942,High Risk
7239-HZZCX,1,0.30869092345872823,Medium Risk
9860-LISIZ,0,0.0704643379431329,Low Risk
6979-ZNSFF,1,0.77845235899232,High Risk
8938-UMKPI,1,0.5138953882095486,Medium Risk
1820-DJFPH,0,0.01803974909065835,Low Risk
0732-OCQOC,0,0.02286605483209368,Low Risk
6776-TLWOI,1,0.1373052366288369,Low Risk
4940-KHCWD,0,0.023866775113958977,Low Risk
9057-SIHCH,1,0.8554091949981449,High Risk
9866-QEVEE,1,0.4715879124618714,Medium Risk
5542-TBBWB,0,0.8157307058365806,High Risk
4587-VVTOX,1,0.8216855395304207,High Risk
6322-HRPFA,0,0.07166582187823721,Low Risk
6284-AHOOQ,1,0.36934615235839574,Medium Risk
4530-NDRKU,0,0.04266913400040853,Low Risk
1751-NCDLI,0,0.6151132971634629,High Risk
3893-JRNFS,0,0.1907026632595902,Low Risk
5857-XRECV,0,0.04058495435963128,Low Risk
3115-CZMZD,0,0.04776647045400405,Low Risk
4489-SNOJF,1,0.13072919751905424,Low Risk
1051-GEJLJ,0,0.1719071491557101,Low Risk
3563-SVYLG,0,0.021680167136940424,Low Risk
4301-VVZKA,0,0.5910636750453573,Medium Risk
9351-HXDMR,0,0.06294200099298322,Low Risk
5161-XEUVX,0,0.07449715047191031,Low Risk
3088-FVYWK,0,0.022784235386312482,Low Risk
9812-GHVRI,0,0.29492305687775977,Low Risk
1370-GGAWX,0,0.2506173889581331,Low Risk
6023-YEBUP,1,0.8657891528036854,High Risk
9940-RHLFB,1,0.73437615968174,High Risk
4541-RMRLG,1,0.11471278900969525,Low Risk
2606-RMDHZ,1,0.4004310051591389,Medium Risk
5575-TPIZQ,0,0.2285717556662186,Low Risk
9378-FXTIZ,1,0.1293960999236403,Low Risk
4631-OACRM,1,0.5463563997506637,Medium Risk
8593-WHYHV,1,0.8057953587757828,High Risk
1403-GYAFU,0,0.02170399319312846,Low Risk
7641-TQFHN,0,0.10290427157978758,Low Risk
4237-CLSMM,0,0.11871609080823622,Low Risk
4360-PNRQB,0,0.38248497467924675,Medium Risk
5334-AFQJB,0,0.02247413254641481,Low Risk
9308-ANMVE,0,0.1560196926110735,Low Risk
3530-VWVGU,0,0.07865989788931504,Low Risk
4674-HGNUA,0,0.021085152175547125,Low Risk
3030-YDNRM,0,0.7106658691574473,High Risk
3642-BYHDO,0,0.0192181813287624,Low Risk
0440-UEDAI,0,0.11263776292870059,Low Risk
9819-FBNSV,0,0.2981238673293948,Low Risk
9289-LBQVU,0,0.07876654217475512,Low Risk
4468-YDOVK,0,0.27148218723816514,Low Risk
2001-EWBQU,0,0.13459276397703593,Low Risk
9992-UJOEL,0,0.5040940070481601,Medium Risk
8409-WQJUX,0,0.12533228286321346,Low Risk
3077-RSNTJ,0,0.09879867257594453,Low Risk
6993-YCOBK,0,0.13428355417917037,Low Risk
4817-VYYWS,1,0.5948246263277692,Medium Risk
4702-HDRKD,0,0.0504525081153791,Low Risk
3251-YMVWZ,0,0.03528096941521527,Low Risk
4190-MFLUW,1,0.16641874251080369,Low Risk
4678-DVQEO,1,0.4726140862599416,Medium Risk
4701-AHWMW,1,0.14522778712569737,Low Risk
2987-BJXIK,0,0.038368574834222444,Low Risk
1730-VFMWO,0,0.10718205500602469,Low Risk
1936-UAFEH,0,0.06630181491185046,Low Risk
5140-FOMCQ,0,0.15229599136730618,Low Risk
8778-LMWTJ,0,0.4794923441393962,Medium Risk
9840-DVNDC,1,0.667295838807908,High Risk
8033-VCZGH,0,0.37278499322253833,Medium Risk
8580-QVLOC,1,0.02641282168725867,Low Risk
6128-AQBMT,0,0.371923101115081,Medium Risk
6257-RJOHI,0,0.2820604647849999,Low Risk
1929-ZCBHE,0,0.05420636093041098,Low Risk
6242-SGYTS,0,0.07404942994516588,Low Risk
7010-ZMVBF,0,0.0853022170877001,Low Risk
3519-ZKXGG,1,0.7483402103838372,High Risk
5666-MBJPT,0,0.022662259106103876,Low Risk
3313-QKNKB,1,0.16194878526110346,Low Risk
7581-EBBOU,0,0.051468222208451105,Low Risk
1784-BXEFA,0,0.10909914931708395,Low Risk
7492-TAFJD,0,0.048925994039998394,Low Risk
5213-TWWJU,0,0.2929488704663167,Low Risk
3312-ZWLGF,0,0.438881812787478,Medium Risk
2923-ARZLG,0,0.1054702910849567,Low Risk
7032-LMBHI,0,0.06160175731173377,Low Risk
8292-ITGYJ,0,0.023620797985138386,Low Risk
9107-UKCKY,0,0.1742698067998524,Low Risk
6848-HJTXY,0,0.022260085436943543,Low Risk
4184-VODJZ,0,0.15091173537211827,Low Risk
4846-WHAFZ,1,0.5028436769456468,Medium Risk
8735-SDUFN,0,0.02384238234429641,Low Risk
0839-JTCUD,0,0.02422776683902443,Low Risk
6857-VWJDT,1,0.8384491202769281,High Risk
7363-QTBIW,0,0.6249249050280378,High Risk
6158-HDPXZ,0,0.5399926388341576,Medium Risk
5419-CONWX,1,0.7728072233564515,High Risk
9286-DOJGF,1,0.3423611463551398,Medium Risk
2408-PSJVE,0,0.10997033861001801,Low Risk
2087-QAREY,0,0.20227145011125758,Low Risk
6777-TGHTM,1,0.22040410839568622,Low Risk
6507-ZJSUR,0,0.5164654385514701,Medium Risk
5025-GOOKI,0,0.09240510812569924,Low Risk
6080-LNESI,0,0.023695765752598498,Low Risk
2236-HILPA,0,0.020993103366228828,Low Risk
1386-ZIKUV,0,0.11239717119172193,Low Risk
3365-SAIGS,0,0.5276307026526839,Medium Risk
6061-GWWAV,0,0.05085488171115747,Low Risk
9979-RGMZT,0,0.355900161652912,Medium Risk
8445-DNBAE,0,0.6798839181109254,High Risk
6872-HXFNF,0,0.05185368914981766,Low Risk
1320-HTRDR,1,0.7500304082905767,High Risk
3923-CSIHK,1,0.34200436646173843,Medium Risk
2446-ZKVAF,0,0.1813129451465893,Low Risk
4640-UHDOS,1,0.24920604616416364,Low Risk
5457-COLHT,0,0.025425461680499133,Low Risk
2254-DLXRI,0,0.8364946974420137,High Risk
5339-PXDVH,0,0.5717142696362887,Medium Risk
2386-LAHRK,1,0.6406511946001981,High Risk
5062-CJJKH,0,0.07300219427185022,Low Risk
8930-XOTDP,0,0.17745551802581724,Low Risk
4779-ZGICK,0,0.023225871328141048,Low Risk
9534-NSXEM,0,0.03810262441341807,Low Risk
3716-BDVDB,1,0.8145115250759052,High Risk
9842-EFSYY,0,0.28440941522794055,Low Risk
9122-UMROB,0,0.27274519291475197,Low Risk
1867-BDVFH,1,0.6292144817303366,High Risk
5949-EBSQK,1,0.2366189409257825,Low Risk
4160-AMJTL,1,0.150951612209302,Low Risk
8622-ZLFKO,0,0.7939486401744332,High Risk
2990-IAJSV,0,0.02173484715785479,Low Risk
6064-ZATLR,0,0.03302909415440437,Low Risk
7409-KIUTL,1,0.8067334723070413,High Risk
5505-OVWQW,0,0.043172970346994834,Low Risk
3948-KXDUF,0,0.02287480002975022,Low Risk
9814-AOUDH,0,0.02354409110446471,Low Risk
7398-LXGYX,0,0.22669354807814673,Low Risk
5266-PFRQK,0,0.03477549938886576,Low Risk
1568-BEKZM,0,0.031949535448429156,Low Risk
2692-PFYTJ,0,0.29290031634343355,Low Risk
2533-QVMSK,1,0.09335048084515969,Low Risk
5828-AVIPD,1,0.38314188729430043,Medium Risk
2907-ILJBN,0,0.04380600698875086,Low Risk
5226-NOZFC,0,0.4742925295156502,Medium Risk
7114-AEOZE,0,0.029831453814907698,Low Risk
2202-CUYXZ,1,0.8443017278038287,High Risk
3466-RITXD,0,0.3353083719639419,Medium Risk
7278-CKDNC,0,0.5445057758080523,Medium Risk
1956-YIFGE,0,0.27635673261650695,Low Risk
0422-UXFAP,0,0.33635398839612873,Medium Risk
3733-UOCWF,0,0.0697101224138902,Low Risk
7191-ADRGF,0,0.06732791271421096,Low Risk
5709-LVOEQ,0,0.09947476687925688,Low Risk
6034-YMTOB,0,0.5434246183066723,Medium Risk
6372-RFVNS,1,0.7985389439331992,High Risk
9052-DHNKM,0,0.07394408538345698,Low Risk
5609-IMCGG,0,0.3436756567782584,Medium Risk
2959-MJHIC,1,0.7230376917924224,High Risk
1319-YLZJG,0,0.4545014476976048,Medium Risk
7623-TRNQN,1,0.34570708168835945,Medium Risk
0377-JBKKT,0,0.09815502989602043,Low Risk
1936-CZAKF,0,0.06818336292533109,Low Risk
5063-IUOKK,0,0.027580578564017123,Low Risk
8646-JCOMS,0,0.062061421818783734,Low Risk
0979-MOZQI,0,0.04606749164217805,Low Risk
1525-LNLOJ,0,0.06092372402695337,Low Risk
5759-RCVCB,1,0.4860166815378851,Medium Risk
9968-FFVVH,0,0.034362842312991686,Low Risk
2266-FUBDZ,0,0.026859691065224817,Low Risk
4760-THGOT,0,0.3637530579342049,Medium Risk
2307-FYNNL,0,0.1623453886403385,Low Risk
1143-NMNQJ,1,0.8210769056793729,High Risk
1629-DQQVB,0,0.13230138822114068,Low Risk
3766-EJLFL,0,0.09699555675422819,Low Risk
8457-XIGKN,0,0.09205694390151031,Low Risk
4981-FLTMF,0,0.06324250739185668,Low Risk
7606-BPHHN,0,0.018890136323110724,Low Risk
7005-CCBKV,1,0.6938232236392201,High Risk
4648-YPBTM,0,0.058604371698061215,Low Risk
2325-ZUSFD,1,0.07116538833465921,Low Risk
1240-KNSEZ,1,0.5154158427951432,Medium Risk
0430-IHCDJ,0,0.44464181570589995,Medium Risk
7957-RYHQD,1,0.22763644071726927,Low Risk
6164-HAQTX,0,0.02088598676621579,Low Risk
0749-IRGQE,0,0.4522696356879046,Medium Risk
1227-UDMZR,0,0.02081035425948274,Low Risk
5473-KHBPS,0,0.13723987200266413,Low Risk
5297-MDOIR,0,0.05395469190240304,Low Risk
8873-TMKGR,0,0.03331608584983525,Low Risk
6481-ESCNL,0,0.40789047865468075,Medium Risk
0463-WZZKO,0,0.16452282142301922,Low Risk
1038-RQOST,0,0.08099918901905158,Low Risk
4937-QPZPO,0,0.29919845695421715,Low Risk
3604-WLABM,0,0.2181192120630839,Low Risk
1360-XFJMR,0,0.17714554042203703,Low Risk
8717-VCTXJ,0,0.039008130943356686,Low Risk
5196-SGOAK,1,0.8189331910909251,High Risk
8739-XNIKG,0,0.8106272833670699,High Risk
2320-TZRRH,0,0.0401488309719177,Low Risk
5186-SAMNZ,1,0.8034795670007949,High Risk
5760-FXFVO,0,0.5018865244456441,Medium Risk
5380-WJKOV,1,0.5644742205608679,Medium Risk
4703-MQYKT,0,0.026144389979527602,Low Risk
2001-MCUUW,0,0.18736182241787425,Low Risk
4947-DSMXK,0,0.4241727341469438,Medium Risk
0076-LVEPS,0,0.08535267780543498,Low Risk
5566-SOEZD,0,0.06590402840605733,Low Risk
7408-OFWXJ,0,0.020896277026452734,Low Risk
1097-FSPVW,0,0.11382133314235421,Low Risk
4412-YLTKF,1,0.5109148730741153,Medium Risk
0420-TXVSG,0,0.034964134912980754,Low Risk
7817-BOQPW,1,0.7709767790652581,High Risk
0963-ZBDRN,1,0.4783720529311441,Medium Risk
9685-WKZGT,1,0.6476612271294522,High Risk
2139-FQHLM,0,0.29542592886116387,Low Risk
5825-XJOCM,0,0.05778338433056255,Low Risk
0004-TLHLJ,1,0.6810542730288167,High Risk
7529-ZDFXI,0,0.3922816982364383,Medium Risk
6848-YLDFR,0,0.07161090732604829,Low Risk
5820-PTRYM,0,0.04620629420650403,Low Risk
2984-RGEYA,0,0.02177930320351055,Low Risk
6434-TTGJP,0,0.03545978986658743,Low Risk
9643-AVVWI,0,0.5670436259785302,Medium Risk
3506-OVLKD,0,0.037025615148722914,Low Risk
4946-EDSEW,1,0.10147622650341824,Low Risk
2924-KHUVI,0,0.2659939296937317,Low Risk
2263-SFSQZ,0,0.02344396461290765,Low Risk
5281-BUZGT,1,0.4091044100071573,Medium Risk
3717-FDJFU,0,0.03310565482701573,Low Risk
2239-CFOUJ,0,0.08947563236517506,Low Risk
8699-ASUFO,1,0.6621163096257333,High Risk
1122-YJBCS,0,0.04780294547448079,Low Risk
0628-CNQRM,1,0.05478617564491657,Low Risk
1705-GUHPV,0,0.0211357103558237,Low Risk
4877-TSOFF,0,0.0488021300228766,Low Risk
7404-JLKQG,0,0.44845328945364127,Medium Risk
0379-DJQHR,0,0.03343242893336307,Low Risk
8993-PHFWD,1,0.5599041212742467,Medium Risk
3930-ZGWVE,0,0.30869092345872823,Medium Risk
1965-DDBWU,1,0.4168580978909433,Medium Risk
7572-KPVKK,0,0.18508274904435326,Low Risk
6854-EXGSF,0,0.21166799986939563,Low Risk
9483-GCPWE,0,0.04283823186748566,Low Risk
8053-WWDRO,1,0.10291528901269101,Low Risk
9473-CBZOP,0,0.05139437444108657,Low Risk
3985-HOYPM,0,0.03459222981892931,Low Risk
8378-LKJAF,0,0.47680749729378735,Medium Risk
1310-QRITU,0,0.41918563706465456,Medium Risk
3237-AJGEH,1,0.3836784432555132,Medium Risk
6542-LWGXJ,0,0.5110583394597936,Medium Risk
6953-PBDIN,0,0.033368289036038376,Low Risk
6332-FBZRI,0,0.035622548296787036,Low Risk
9365-CSLBQ,0,0.019017594836614204,Low Risk
3466-WAESX,0,0.25912457099627967,Low Risk
9700-ISPUP,0,0.2250238706484089,Low Risk
5167-ZFFMM,1,0.8637414968263141,High Risk
7669-LCRSD,0,0.24864158919499635,Low Risk
0870-VEMYL,1,0.15327661943243384,Low Risk
2995-UPRYS,1,0.1881344729849828,Low Risk
3179-GBRWV,0,0.19196373740497238,Low Risk
0701-TJSEF,0,0.1442604317480108,Low Risk
1848-LBZHY,0,0.21650667528652756,Low Risk
5380-XPJNZ,0,0.03607734639959807,Low Risk
6608-QQLVK,1,0.6866421828018928,High Risk
1475-VWVDO,0,0.6320803131981858,High Risk
3721-CNEYS,1,0.6672414307420574,High Risk
4299-OPXEJ,0,0.02305393847165193,Low Risk
0096-BXERS,0,0.3936290072850426,Medium Risk
3055-VTCGS,0,0.07789199663779711,Low Risk
9405-GPBBG,0,0.09900040059174522,Low Risk
6704-UTUKK,0,0.36586906216925846,Medium Risk
9944-AEXBM,0,0.3876360345414729,Medium Risk
2545-EBUPK,0,0.8226350705962521,High Risk
6270-OMFIW,1,0.19271988991325228,Low Risk
1852-XEMDW,0,0.12529584632524116,Low Risk
8158-WPEZG,0,0.30032273677495186,Medium Risk
5198-EFNBM,0,0.15075714820907066,Low Risk
7663-RGWBC,1,0.5759486965052664,Medium Risk
3970-XGJDU,0,0.028867353072513136,Low Risk
6845-RGTYS,1,0.3872896150552318,Medium Risk
0123-CRBRT,0,0.025350928197914072,Low Risk
6077-BDPXA,0,0.6558841290703681,High Risk
2250-IVBWA,0,0.17242569143782385,Low Risk
6137-NICCO,0,0.7482176490139295,High Risk
8129-GMVGI,0,0.022173486464934982,Low Risk
4353-HYOJD,0,0.12473580515000243,Low Risk
8671-KKKOS,0,0.1584138281890441,Low Risk
8080-DDEMJ,1,0.6155925064412214,High Risk
6698-OXETB,0,0.0287420470399265,Low Risk
3312-UUMZW,0,0.46238943159458123,Medium Risk
6376-GAHQE,1,0.6097697601833744,High Risk
0733-VUNUW,1,0.15138127535918824,Low Risk
6733-LRIZX,0,0.2307505743558949,Low Risk
2165-VOEGB,1,0.13751629201003973,Low Risk
1853-UDXBW,1,0.8027483876903583,High Risk
9070-BCKQP,0,0.05456626543146016,Low Risk
1035-IPQPU,0,0.4377668968797957,Medium Risk
2057-ZBLPD,1,0.5955885420606825,Medium Risk
6967-PEJLL,0,0.06257174566831193,Low Risk
7879-CGSFV,0,0.1452377737528927,Low Risk
2257-BOVXD,0,0.2292552924882894,Low Risk
9822-BIIGN,0,0.11385252567015827,Low Risk
1136-XGEQU,0,0.09267117279686515,Low Risk
2439-LYPMQ,0,0.5820197807015292,Medium Risk
6543-XRMYR,1,0.5906379907756981,Medium Risk
5753-QQWPW,0,0.050744199693361865,Low Risk
4785-QRJHC,1,0.12494547190511739,Low Risk
0052-YNYOT,0,0.04030564295479639,Low Risk
7054-LGEQW,1,0.5275825084521393,Medium Risk
0608-JDVEC,0,0.0276019026506235,Low Risk
6284-KMNUF,0,0.2296810333570319,Low Risk
6286-SUUWT,0,0.3689923246481036,Medium Risk
3594-KADLU,0,0.2038348636972015,Low Risk
0536-ACXIP,0,0.07813871462644718,Low Risk
8869-TORSS,1,0.04346011567220837,Low Risk
0373-AIVNJ,0,0.07432127380379158,Low Risk
6429-SHBCB,0,0.21596002299437375,Low Risk
5751-USDBL,0,0.03293388232773103,Low Risk
6815-ABQFQ,0,0.30451866483666457,Medium Risk
9450-TRJUU,0,0.4372253705123709,Medium Risk
2805-AUFQN,0,0.02434731935387478,Low Risk
7855-DIWPO,0,0.44951098725102084,Medium Risk
0174-QRVVY,0,0.01884937768302163,Low Risk
9507-EXLTT,1,0.8413136932316417,High Risk
8390-FESFV,0,0.037486910453558585,Low Risk
0661-KBKPA,0,0.09761807046658194,Low Risk
6856-RAURS,0,0.6843553889190707,High Risk
7322-OCWHC,0,0.018975521470552134,Low Risk
2203-GHNWN,0,0.36050195846628597,Medium Risk
3413-CSSTH,0,0.1922096299917681,Low Risk
3006-XIMLN,1,0.8140666366431036,High Risk
3750-CKVKH,1,0.6726545301733252,High Risk
0576-WNXXC,1,0.5497248091964043,Medium Risk
7056-IMHCC,1,0.5563544140282234,Medium Risk
0866-QLSIR,1,0.04181726207190295,Low Risk
1628-BIZYP,0,0.8233170285719864,High Risk
2230-XTUWL,0,0.022000308546889554,Low Risk
1980-KXVPM,1,0.6910075138686084,High Risk
8619-IJNDK,0,0.019301081110832348,Low Risk
2960-NKRSO,0,0.3472267655559259,Medium Risk
6705-LXORM,0,0.5659174164983258,Medium Risk
7130-VTEWQ,1,0.7250501723594324,High Risk
9364-YKUVW,0,0.09774662462522576,Low Risk
2761-OCIAX,1,0.6804334005696846,High Risk
7996-BPXHY,0,0.033391645058301445,Low Risk
4248-QPAVC,1,0.3659485325945098,Medium Risk
9357-UJRUN,0,0.0753178155659433,Low Risk
6340-DACFT,0,0.022947734602928597,Low Risk
1023-BQXZE,0,0.045243874185140844,Low Risk
5480-HPRRX,1,0.6636539522171575,High Risk
9576-SYUHJ,0,0.36028928177669817,Medium Risk
2169-RRLFW,0,0.01885119435394559,Low Risk
8338-QIUNR,0,0.023314529637749364,Low Risk
0463-TXOAK,0,0.022601208066971776,Low Risk
4396-KLSEH,0,0.16834869989946352,Low Risk
5186-EJEGL,0,0.14647062721362028,Low Risk
9334-GWGOW,0,0.7440166527085693,High Risk
5696-JVVQY,0,0.041145801886223514,Low Risk
9633-DENPU,0,0.17516295908442747,Low Risk
0581-BXBUB,0,0.5307501224280476,Medium Risk
2750-BJLSB,0,0.25127743611963754,Low Risk
2770-NSVDG,0,0.30385646435561176,Medium Risk
8280-MQRQN,1,0.6397294292396266,High Risk
7851-FLGGQ,1,0.4054386845320504,Medium Risk
9374-YOLBJ,0,0.3142181100465583,Medium Risk
6583-SZVGP,0,0.20192083905448763,Low Risk
2150-OEGBV,0,0.03459222981892931,Low Risk
9372-TXXPS,0,0.022474330413615694,Low Risk
6933-FHBZC,0,0.08956940443516971,Low Risk
4698-KVLLG,0,0.03099081621917883,Low Risk
8752-STIVR,1,0.7202958750031239,High Risk
8623-ULFNQ,0,0.2729749946424883,Low Risk
9822-WMWVG,0,0.3488948767993904,Medium Risk
4304-TSPVK,0,0.05475971276287225,Low Risk
1716-LSAMB,0,0.02993893301454458,Low Risk
3523-QRQLL,1,0.1375373058469064,Low Risk
2187-PKZAY,0,0.5184507227678318,Medium Risk
1895-QTKDO,0,0.476504262620663,Medium Risk
8161-QYMTT,0,0.835065982920138,High Risk
2955-PSXOE,1,0.4473928992006047,Medium Risk
6834-NXDCA,1,0.5057588827652877,Medium Risk
8701-DGLVH,0,0.02354409110446471,Low Risk
2480-SQIOB,0,0.3464576694037824,Medium Risk
4993-JCRGJ,0,0.3166600422338986,Medium Risk
0581-MDMPW,0,0.3906706129564111,Medium Risk
7789-CRUVC,0,0.1338988731866052,Low Risk
0164-APGRB,0,0.04868571305640538,Low Risk
8034-RYTVV,0,0.06393259928846598,Low Risk
3018-TFTSU,1,0.325280376876213,Medium Risk
9777-IQHWP,0,0.04381470026300476,Low Risk
6899-PPEEA,1,0.6023105771003391,High Risk
6701-YVNQG,0,0.02293266138452942,Low Risk
7649-PHJVR,0,0.04894013485283534,Low Risk
9278-VZKCD,0,0.3685516254249732,Medium Risk
7636-PEPNS,0,0.07746640766816919,Low Risk
1575-KRZZE,0,0.19525254485223378,Low Risk
8590-OHDIW,0,0.035373365716271137,Low Risk
7764-BDPEE,0,0.13163578666945444,Low Risk
9480-BQJEI,0,0.07038969698547295,Low Risk
3354-OADJP,0,0.06254890576147427,Low Risk
3181-MIZBN,0,0.10276423920065873,Low Risk
9327-QSDED,0,0.22301076667506947,Low Risk
4892-VLANZ,1,0.30869092345872823,Medium Risk
0298-XACET,0,0.035947722006348465,Low Risk
6917-FIJHC,0,0.018268741420079365,Low Risk
6557-BZXLQ,0,0.4244632528434493,Medium Risk
2432-TFSMK,0,0.1810020640912881,Low Risk
4211-MMAZN,1,0.27274519291475197,Low Risk
4751-ERMAN,0,0.052510588173321736,Low Risk
8430-TWCBX,0,0.03581478103966144,Low Risk
1942-OQFRW,0,0.5257200598668921,Medium Risk
4075-JFPGR,0,0.09485121158837938,Low Risk
3339-EAQNV,0,0.14837198087490228,Low Risk
5329-KRDTM,0,0.03629144812841095,Low Risk
0307-BCOPK,0,0.04100409957596324,Low Risk
6473-ULUHT,0,0.15205179030146995,Low Risk
1194-SPVSP,0,0.2998474925989681,Low Risk
7249-WBIYX,1,0.7621252283192224,High Risk
2293-IJWPS,0,0.23699065925577417,Low Risk
4377-VDHYI,0,0.11557513004048016,Low Risk
0019-EFAEP,0,0.04309213699605467,Low Risk
2480-EJWYP,0,0.20680178583425837,Low Risk
8970-ANWXO,0,0.10426335251116707,Low Risk
8739-WWKDU,1,0.587208222335696,Medium Risk
2171-UDMFD,0,0.07559626685871512,Low Risk
7036-TYDEC,0,0.15079957605183117,Low Risk
3831-YCPUO,0,0.040066614688931156,Low Risk
0121-SNYRK,0,0.042709804694645505,Low Risk
3325-FUYCG,1,0.20591159343934848,Low Risk
1952-DVVSW,0,0.04580615636349101,Low Risk
3571-DPYUH,0,0.09739635165190164,Low Risk
2077-MPJQO,0,0.7479593356063928,High Risk
2391-SOORI,1,0.23531423078205851,Low Risk
4086-ATNFV,0,0.05576807987792818,Low Risk
3396-DKDEL,0,0.05077685244533018,Low Risk
7471-MQPOS,0,0.08218284194510644,Low Risk
7181-OQCUT,0,0.4727958549708578,Medium Risk
3489-VSFRD,0,0.040043067639283766,Low Risk
6283-GITPX,0,0.019651062267828697,Low Risk
2845-HSJCY,1,0.6172878521715277,High Risk
7216-KAOID,0,0.03357532904207987,Low Risk
6680-WKXRZ,1,0.5889096550556862,Medium Risk
2346-LOCWC,0,0.022173486464934982,Low Risk
0769-MURVM,0,0.021519779580382863,Low Risk
3374-LXDEV,1,0.5412042022157001,Medium Risk
5318-YKDPV,0,0.036631922233991684,Low Risk
8190-ZTQFB,0,0.20997879482101034,Low Risk
4512-ZUIYL,1,0.534862354573698,Medium Risk
3090-QFUVD,0,0.25584587084205906,Low Risk
4806-KEXQR,1,0.7031459643633913,High Risk
2369-FEVNO,0,0.49152552893998197,Medium Risk
9637-CDTKZ,0,0.0431405765786349,Low Risk
